participant_id;snippet;frames;distance_y
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29046;-88
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29761;-37
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29841;-26
ea65;crossSumTD_U.png;29879;-24
ea65;crossSumTD_U.png;29879;-24
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1218;-108
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1458;-106
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1644;-114
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;1871;-115
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2084;-107
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2301;-102
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2574;-100
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;2965;-107
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;3727;-100
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;4331;-120
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16559;-92
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16748;-110
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;16924;-102
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17378;-105
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;17674;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;18187;-92
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19061;-96
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;firstAboveTresholdTD_B.png;19354;-101
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;2294;-116
ea65;red.png;13870;-6
ea65;red.png;13870;-6
ea65;red.png;13870;-6
ea65;red.png;13870;-6
ea65;red.png;13870;-6
ea65;red.png;13870;-6
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15105;-95
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
ea65;red.png;15591;-87
